timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649178590724,3,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-99,text,true,,807,344,88,88,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590722,5,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-98,text,true,,807,344,88,88,http://localhost:8085/api/v1/companies/list,4,0,1
1649178590722,8,http://localhost:3000/,200,OK,Thread Group 1-100,text,true,,3810386,2509,88,88,http://localhost:3000/,1,0,0
1649178590722,1,http://localhost:3000/-0,200,OK,Thread Group 1-100,text,true,,2066,485,88,88,http://localhost:3000/,1,0,0
1649178590724,4,http://localhost:3000/-1,200,OK,Thread Group 1-100,bin,true,,5134,496,88,88,http://localhost:3000/favicon.ico,4,0,0
1649178590724,2,http://localhost:3000/-2,200,OK,Thread Group 1-100,text,true,,36158,504,88,88,http://localhost:3000/static/js/bundle.js,2,0,0
1649178590724,6,http://localhost:3000/-3,200,OK,Thread Group 1-100,text,true,,3219284,516,88,88,http://localhost:3000/static/js/vendors~main.chunk.js,3,0,0
1649178590724,2,http://localhost:3000/-4,200,OK,Thread Group 1-100,text,true,,547744,508,88,88,http://localhost:3000/static/js/main.chunk.js,1,0,0
1649178590727,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-98,text,true,,602,348,88,88,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178590727,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-99,text,true,,602,348,88,88,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178590730,3,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-98,text,true,,2205,402,88,88,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,3,0,0
1649178590731,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-100,text,true,,807,344,88,88,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590730,3,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-99,text,true,,2205,402,88,88,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,3,0,0
1649178590733,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-100,text,true,,602,348,88,88,http://localhost:8085/api/v1/adverts/categories,2,0,0
1649178590736,3,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-100,text,true,,2205,402,88,88,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,3,0,0
1649178590813,4,http://localhost:3000/login,200,OK,Thread Group 1-94,text,true,,2849,2763,88,88,http://localhost:3000/login,1,0,0
1649178590813,1,http://localhost:3000/login-0,200,OK,Thread Group 1-94,text,true,,2066,490,88,88,http://localhost:3000/login,1,0,0
1649178590814,1,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-94,,true,,243,583,88,88,http://localhost:3000/favicon.ico,0,0,0
1649178590814,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-94,,true,,179,557,88,88,http://localhost:3000/static/js/bundle.js,0,0,0
1649178590814,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-94,,true,,181,571,88,88,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178590814,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-94,,true,,180,562,88,88,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178590817,3,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-94,text,true,,807,344,88,88,http://localhost:8085/api/v1/companies/list,3,0,0
1649178590821,2,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-94,text,true,,608,341,88,88,http://localhost:8085/api/v1/users/roles,2,0,0
1649178590870,4,http://localhost:3000/login,200,OK,Thread Group 1-12,text,true,,2849,2763,88,88,http://localhost:3000/login,1,0,0
1649178590870,1,http://localhost:3000/login-0,200,OK,Thread Group 1-12,text,true,,2066,490,88,88,http://localhost:3000/login,1,0,0
1649178590871,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-12,,true,,243,583,88,88,http://localhost:3000/favicon.ico,0,0,0
1649178590871,1,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-12,,true,,179,557,88,88,http://localhost:3000/static/js/bundle.js,0,0,0
1649178590871,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-12,,true,,181,571,88,88,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178590871,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-12,,true,,180,562,88,88,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178590874,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-12,text,true,,807,344,88,88,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590876,2,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-12,text,true,,608,341,88,88,http://localhost:8085/api/v1/users/roles,2,0,0
1649178590823,66,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-94,text,true,,737,547,88,88,http://localhost:8085/management/api/v1/users/addUser,66,0,0
1649178590658,99,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-94,,true,,3819001,7598,88,88,null,87,132,0
1649178590915,4,http://localhost:3000/login,200,OK,Thread Group 1-58,text,true,,2849,2763,87,87,http://localhost:3000/login,1,0,0
1649178590915,1,http://localhost:3000/login-0,200,OK,Thread Group 1-58,text,true,,2066,490,87,87,http://localhost:3000/login,1,0,0
1649178590916,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-58,,true,,243,583,87,87,http://localhost:3000/favicon.ico,0,0,0
1649178590916,3,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-58,,true,,179,557,87,87,http://localhost:3000/static/js/bundle.js,0,0,0
1649178590916,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-58,,true,,181,571,87,87,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178590916,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-58,,true,,180,562,87,87,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178590919,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-58,text,true,,807,344,87,87,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590922,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-58,text,true,,608,341,87,87,http://localhost:8085/api/v1/users/roles,1,0,0
1649178590878,70,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-12,text,true,,739,549,87,87,http://localhost:8085/management/api/v1/users/addUser,70,0,0
1649178589840,157,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-12,,true,,3819003,7600,87,87,null,115,951,1
1649178590960,4,http://localhost:3000/login,200,OK,Thread Group 1-47,text,true,,2849,2763,86,86,http://localhost:3000/login,1,0,0
1649178590960,1,http://localhost:3000/login-0,200,OK,Thread Group 1-47,text,true,,2066,490,86,86,http://localhost:3000/login,1,0,0
1649178590961,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-47,,true,,243,583,86,86,http://localhost:3000/favicon.ico,0,0,0
1649178590961,1,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-47,,true,,179,557,86,86,http://localhost:3000/static/js/bundle.js,0,0,0
1649178590961,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-47,,true,,181,571,86,86,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178590961,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-47,,true,,180,562,86,86,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178590964,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-47,text,true,,807,344,86,86,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590966,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-47,text,true,,608,341,86,86,http://localhost:8085/api/v1/users/roles,1,0,0
1649178590923,67,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-58,text,true,,737,547,86,86,http://localhost:8085/management/api/v1/users/addUser,66,0,0
1649178590298,179,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-58,,true,,3819001,7598,86,86,null,132,513,0
1649178590994,4,http://localhost:3000/login,200,OK,Thread Group 1-32,text,true,,2849,2763,85,85,http://localhost:3000/login,1,0,0
1649178590994,1,http://localhost:3000/login-0,200,OK,Thread Group 1-32,text,true,,2066,490,85,85,http://localhost:3000/login,1,0,0
1649178590995,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-32,,true,,243,583,85,85,http://localhost:3000/favicon.ico,0,0,0
1649178590995,1,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-32,,true,,179,557,85,85,http://localhost:3000/static/js/bundle.js,0,0,0
1649178590995,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-32,,true,,181,571,85,85,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178590995,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-32,,true,,180,562,85,85,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178590998,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-32,text,true,,807,344,85,85,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591000,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-32,text,true,,608,341,85,85,http://localhost:8085/api/v1/users/roles,1,0,0
1649178590967,67,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-47,text,true,,742,552,85,85,http://localhost:8085/management/api/v1/users/addUser,67,0,0
1649178590189,96,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-47,,true,,3819006,7603,85,85,null,83,749,1
1649178591040,4,http://localhost:3000/login,200,OK,Thread Group 1-11,text,true,,2849,2763,84,84,http://localhost:3000/login,1,0,0
1649178591040,1,http://localhost:3000/login-0,200,OK,Thread Group 1-11,text,true,,2066,490,84,84,http://localhost:3000/login,1,0,0
1649178591041,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-11,,true,,243,583,84,84,http://localhost:3000/favicon.ico,0,0,0
1649178591041,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-11,,true,,179,557,84,84,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591041,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-11,,true,,181,571,84,84,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591041,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-11,,true,,180,562,84,84,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591044,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-11,text,true,,807,344,84,84,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591046,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-11,text,true,,608,341,84,84,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591047,3,http://localhost:3000/login,200,OK,Thread Group 1-48,text,true,,2849,2763,84,84,http://localhost:3000/login,0,0,0
1649178591047,0,http://localhost:3000/login-0,200,OK,Thread Group 1-48,text,true,,2066,490,84,84,http://localhost:3000/login,0,0,0
1649178591047,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-48,,true,,243,583,84,84,http://localhost:3000/favicon.ico,0,0,0
1649178591047,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-48,,true,,179,557,84,84,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591047,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-48,,true,,181,571,84,84,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591047,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-48,,true,,180,562,84,84,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591050,1,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-48,text,true,,807,344,84,84,http://localhost:8085/api/v1/companies/list,1,0,0
1649178591051,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-48,text,true,,608,341,84,84,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591054,3,http://localhost:3000/login,200,OK,Thread Group 1-63,text,true,,2849,2763,84,84,http://localhost:3000/login,0,0,0
1649178591054,0,http://localhost:3000/login-0,200,OK,Thread Group 1-63,text,true,,2066,490,84,84,http://localhost:3000/login,0,0,0
1649178591054,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-63,,true,,243,583,84,84,http://localhost:3000/favicon.ico,0,0,0
1649178591054,3,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-63,,true,,179,557,84,84,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591054,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-63,,true,,181,571,84,84,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591054,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-63,,true,,180,562,84,84,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591057,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-63,text,true,,807,344,84,84,http://localhost:8085/api/v1/companies/list,1,0,0
1649178591059,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-63,text,true,,608,341,84,84,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591001,63,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-32,text,true,,735,545,84,84,http://localhost:8085/management/api/v1/users/addUser,63,0,0
1649178590039,109,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-32,,true,,3818999,7596,84,84,null,90,916,0
1649178591047,64,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-11,text,true,,744,554,83,83,http://localhost:8085/management/api/v1/users/addUser,64,0,0
1649178589830,163,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-11,,true,,3819008,7605,83,83,null,105,1119,1
1649178591121,4,http://localhost:3000/login,200,OK,Thread Group 1-97,text,true,,2849,2763,82,82,http://localhost:3000/login,1,0,0
1649178591121,1,http://localhost:3000/login-0,200,OK,Thread Group 1-97,text,true,,2066,490,82,82,http://localhost:3000/login,1,0,0
1649178591122,1,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-97,,true,,243,583,82,82,http://localhost:3000/favicon.ico,0,0,0
1649178591122,1,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-97,,true,,179,557,82,82,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591122,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-97,,true,,181,571,82,82,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591122,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-97,,true,,180,562,82,82,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591125,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-97,text,true,,807,344,82,82,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591127,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-97,text,true,,608,341,82,82,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591053,76,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-48,text,true,,739,549,82,82,http://localhost:8085/management/api/v1/users/addUser,76,0,0
1649178590198,102,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-48,,true,,3819003,7600,82,82,null,90,829,1
1649178591060,79,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-63,text,true,,737,547,81,81,http://localhost:8085/management/api/v1/users/addUser,79,0,0
1649178590348,170,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-63,,true,,3819001,7598,81,81,null,118,621,0
1649178591156,4,http://localhost:3000/login,200,OK,Thread Group 1-72,text,true,,2849,2763,80,80,http://localhost:3000/login,1,0,0
1649178591156,1,http://localhost:3000/login-0,200,OK,Thread Group 1-72,text,true,,2066,490,80,80,http://localhost:3000/login,1,0,0
1649178591157,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-72,,true,,243,583,80,80,http://localhost:3000/favicon.ico,0,0,0
1649178591157,1,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-72,,true,,179,557,80,80,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591157,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-72,,true,,181,571,80,80,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591157,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-72,,true,,180,562,80,80,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591160,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-72,text,true,,807,344,80,80,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591162,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-72,text,true,,608,341,80,80,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591172,4,http://localhost:3000/login,200,OK,Thread Group 1-69,text,true,,2849,2763,80,80,http://localhost:3000/login,1,0,0
1649178591172,1,http://localhost:3000/login-0,200,OK,Thread Group 1-69,text,true,,2066,490,80,80,http://localhost:3000/login,1,0,0
1649178591173,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-69,,true,,243,583,80,80,http://localhost:3000/favicon.ico,0,0,0
1649178591173,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-69,,true,,179,557,80,80,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591173,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-69,,true,,181,571,80,80,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591173,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-69,,true,,180,562,80,80,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591176,1,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-69,text,true,,807,344,80,80,http://localhost:8085/api/v1/companies/list,1,0,0
1649178591177,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-69,text,true,,608,341,80,80,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591184,4,http://localhost:3000/login,200,OK,Thread Group 1-2,text,true,,2849,2763,80,80,http://localhost:3000/login,1,0,0
1649178591184,1,http://localhost:3000/login-0,200,OK,Thread Group 1-2,text,true,,2066,490,80,80,http://localhost:3000/login,1,0,0
1649178591185,1,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-2,,true,,243,583,80,80,http://localhost:3000/favicon.ico,0,0,0
1649178591185,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-2,,true,,179,557,80,80,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591185,3,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-2,,true,,181,571,80,80,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591185,1,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-2,,true,,180,562,80,80,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591188,1,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-2,text,true,,807,344,80,80,http://localhost:8085/api/v1/companies/list,1,0,0
1649178591189,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-2,text,true,,608,341,80,80,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591128,64,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-97,text,true,,741,551,80,80,http://localhost:8085/management/api/v1/users/addUser,64,0,0
1649178590689,104,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-97,,true,,3819005,7602,80,80,null,87,399,1
1649178591232,4,http://localhost:3000/login,200,OK,Thread Group 1-75,text,true,,2849,2763,79,79,http://localhost:3000/login,1,0,0
1649178591232,1,http://localhost:3000/login-0,200,OK,Thread Group 1-75,text,true,,2066,490,79,79,http://localhost:3000/login,1,0,0
1649178591233,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-75,,true,,243,583,79,79,http://localhost:3000/favicon.ico,0,0,0
1649178591233,3,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-75,,true,,179,557,79,79,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591233,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-75,,true,,181,571,79,79,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591233,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-75,,true,,180,562,79,79,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591163,75,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-72,text,true,,738,548,79,79,http://localhost:8085/management/api/v1/users/addUser,75,0,0
1649178591236,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-75,text,true,,807,344,79,79,http://localhost:8085/api/v1/companies/list,2,0,0
1649178590438,123,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-72,,true,,3819002,7599,79,79,null,99,677,1
1649178591238,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-75,text,true,,608,341,78,78,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591179,64,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-69,text,true,,742,552,78,78,http://localhost:8085/management/api/v1/users/addUser,64,0,0
1649178590407,123,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-69,,true,,3819006,7603,78,78,null,89,713,0
1649178591190,73,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-2,text,true,,754,564,77,77,http://localhost:8085/management/api/v1/users/addUser,72,0,0
1649178589740,195,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,3819018,7615,77,77,null,129,1328,14
1649178591269,4,http://localhost:3000/login,200,OK,Thread Group 1-100,text,true,,2849,2763,76,76,http://localhost:3000/login,0,0,0
1649178591269,1,http://localhost:3000/login-0,200,OK,Thread Group 1-100,text,true,,2066,490,76,76,http://localhost:3000/login,0,0,0
1649178591270,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-100,,true,,243,583,76,76,http://localhost:3000/favicon.ico,0,0,0
1649178591270,2,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-100,,true,,179,557,76,76,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591270,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-100,,true,,181,571,76,76,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591270,2,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-100,,true,,180,562,76,76,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591273,1,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-100,text,true,,807,344,76,76,http://localhost:8085/api/v1/companies/list,1,0,0
1649178591274,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-100,text,true,,608,341,76,76,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591290,4,http://localhost:3000/login,200,OK,Thread Group 1-7,text,true,,2849,2763,76,76,http://localhost:3000/login,1,0,0
1649178591290,1,http://localhost:3000/login-0,200,OK,Thread Group 1-7,text,true,,2066,490,76,76,http://localhost:3000/login,1,0,0
1649178591291,2,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-7,,true,,243,583,76,76,http://localhost:3000/favicon.ico,0,0,0
1649178591291,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-7,,true,,179,557,76,76,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591291,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-7,,true,,181,571,76,76,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591291,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-7,,true,,180,562,76,76,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591295,3,http://localhost:3000/login,200,OK,Thread Group 1-78,text,true,,2849,2763,76,76,http://localhost:3000/login,0,0,0
1649178591295,0,http://localhost:3000/login-0,200,OK,Thread Group 1-78,text,true,,2066,490,76,76,http://localhost:3000/login,0,0,0
1649178591295,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-78,,true,,243,583,76,76,http://localhost:3000/favicon.ico,0,0,0
1649178591295,2,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-78,,true,,179,557,76,76,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591295,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-78,,true,,181,571,76,76,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591295,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-78,,true,,180,562,76,76,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591296,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-7,text,true,,807,344,76,76,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591298,2,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-7,text,true,,608,341,76,76,http://localhost:8085/api/v1/users/roles,2,0,0
1649178591298,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-78,text,true,,807,344,76,76,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591300,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-78,text,true,,608,341,76,76,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591239,64,http://localhost:8085/management/api/v1/users/addUser,200,,Thread Group 1-75,text,true,,736,546,76,76,http://localhost:8085/management/api/v1/users/addUser,64,0,0
1649178590469,105,Test,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-75,,true,,3819000,7597,76,76,null,85,729,1
1649178591304,3,http://localhost:3000/login,200,OK,Thread Group 1-71,text,true,,2849,2763,75,75,http://localhost:3000/login,0,0,0
1649178591304,0,http://localhost:3000/login-0,200,OK,Thread Group 1-71,text,true,,2066,490,75,75,http://localhost:3000/login,0,0,0
1649178591305,2,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-71,,true,,243,583,75,75,http://localhost:3000/favicon.ico,0,0,0
1649178591305,0,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-71,,true,,179,557,75,75,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591305,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-71,,true,,181,571,75,75,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591305,0,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-71,,true,,180,562,75,75,http://localhost:3000/static/js/main.chunk.js,0,0,0
1649178591307,2,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-71,text,true,,807,344,75,75,http://localhost:8085/api/v1/companies/list,2,0,0
1649178591309,1,http://localhost:8085/api/v1/users/roles,200,,Thread Group 1-71,text,true,,608,341,75,75,http://localhost:8085/api/v1/users/roles,1,0,0
1649178591330,4,http://localhost:3000/login,200,OK,Thread Group 1-95,text,true,,2849,2763,75,75,http://localhost:3000/login,1,0,0
1649178591330,1,http://localhost:3000/login-0,200,OK,Thread Group 1-95,text,true,,2066,490,75,75,http://localhost:3000/login,1,0,0
1649178591331,3,http://localhost:3000/login-1,304,Not Modified,Thread Group 1-95,,true,,243,583,75,75,http://localhost:3000/favicon.ico,0,0,0
1649178591331,3,http://localhost:3000/login-2,304,Not Modified,Thread Group 1-95,,true,,179,557,75,75,http://localhost:3000/static/js/bundle.js,0,0,0
1649178591331,2,http://localhost:3000/login-3,304,Not Modified,Thread Group 1-95,,true,,181,571,75,75,http://localhost:3000/static/js/vendors~main.chunk.js,0,0,0
1649178591331,3,http://localhost:3000/login-4,304,Not Modified,Thread Group 1-95,,true,,180,562,75,75,http://localhost:3000/static/js/main.chunk.js,0,0,0
